Year,Decade,Recent,Runtime_Encoded,Director_Num_Movies,Writer_Num_Movies,Main_Actor_Num_Movies,Company_Num_Movies,Scaled_Standardized_Budget,Normalized_Score,Log_Votes,G,PG,PG-13,R,NC-17,Not Rated,Unrated,X,Action,Adventure,Animation,Comedy,Crime,Drama,Fantasy,Horror,Mystery,Romance,Sci-Fi,Thriller,Western,Log_Worldwide_Gross
2012,2010,1,2,5,6,7,3,0.09829940954061021,0.5810810810810811,16.395727463314174,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.597874369061586
2003,2000,0,1,8,4,7,1,0.011219290212756389,0.6486486486486487,13.910821646859095,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.927673492706484
2018,2010,1,1,2,3,7,3,0.03930965128625763,0.5810810810810811,13.652992804936396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.070951735976795
2008,2000,0,1,2,2,7,320,0.07863615678915935,0.6621621621621622,16.920097281273396,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.64691823669694
2008,2000,0,1,4,1,1,7,0.023859952695831937,0.6351351351351351,14.690979711984754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.44742096062848
1996,1990,0,0,4,4,1,98,0.10672651786266059,0.6486486486486487,15.64006001130563,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.483531825270354
2006,2000,0,1,4,1,6,98,0.11234459007736083,0.7297297297297297,15.64006001130563,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.90938010979137
2003,2000,0,1,8,5,6,320,0.21346988994196528,0.5405405405405406,17.069753565279804,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.58341220108556
1998,1990,0,1,2,1,6,1,0.06740001235975886,0.29729729729729726,12.506180941677357,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.589698087189124
2014,2010,1,0,1,14,6,16,0.07863615678915935,0.5135135135135135,15.226497775576945,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.386627807982407
2005,2000,0,1,4,2,6,292,0.14043495115086208,0.5405405405405406,15.816990693309524,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.949292260542894
2003,2000,0,1,14,10,6,271,0.22470603437136577,0.5135135135135135,15.623799493077952,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.900824220314114
1996,1990,0,0,1,2,1,97,0.042118687393607745,0.33783783783783783,14.77102238760702,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.715408693312572
2011,2010,1,2,2,2,1,1,0.0013876638370309557,0.8648648648648649,16.937875526504495,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.250370346310252
1997,1990,0,1,11,1,2,5,0.11234459007736083,0.527027027027027,14.77102238760702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.64317889254865
1992,1990,0,0,1,1,2,1,0.0365006151789075,0.43243243243243246,11.982935344196433,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.432332655205858
2009,2000,0,2,3,3,2,1,0.050545795715658114,0.7162162162162162,15.176487367510099,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.741709122065117
2000,2000,0,1,1,1,2,48,0.02245543464215688,0.45945945945945943,13.815511557963774,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.439921458503182
2009,2000,0,1,2,3,1,55,0.05616386793035836,0.5,15.009433329466965,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.558466632484457
1981,1980,0,0,1,1,1,1,0.03930965128625763,0.1351351351351351,11.118415133585586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.271656920651168
1991,1990,0,1,1,5,2,44,0.03930965128625763,0.6081081081081081,12.04355959836804,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.304912937606684
1992,1990,0,1,3,3,2,4,0.014028326320106518,0.7162162162162162,13.652992804936396,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.54119770964348
1983,1980,0,1,8,2,1,97,0.009252964937611297,0.8108108108108107,16.410765339548004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.14599062008695
1989,1980,0,1,1,1,1,1,0.050545795715658114,0.3513513513513513,12.676079399771027,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.24216777002506
1984,1980,0,1,1,1,1,1,0.09829940954061021,0.5405405405405406,10.727684925086583,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.174329818462095
2003,2000,0,0,3,3,1,1,0.0013876638370309557,0.7702702702702704,15.732433317205148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.2815715499906
1997,1990,0,1,2,1,1,2,0.0075675432732012216,0.6891891891891893,13.429849547739444,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.33312632135834
1995,1990,0,1,22,1,1,1,0.018241880481131692,0.5675675675675675,12.73670383776449,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.494512032343877
1984,1980,0,1,1,28,1,1,0.0022303746692359933,0.5,15.404745967162468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.79699026871532
1983,1980,0,0,1,1,1,2,0.0022303746692359933,0.3783783783783784,12.611541086966115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.85152552864382
1981,1980,0,1,3,1,1,271,0.050545795715658114,0.6486486486486487,14.285514812209815,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.76498013262718
1980,1980,0,2,2,1,2,2,0.00981477215908133,0.7027027027027027,13.710151153416941,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.073090140729747
1988,1980,0,1,9,3,2,3,0.04773675960830799,0.527027027027027,13.698977865303197,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.26732326112784
2005,2000,0,0,1,1,1,3,0.0842542290038596,0.7432432432432432,16.36495580701484,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.386526687648498
2012,2010,1,0,2,2,1,1,0.007005736051731201,0.7027027027027027,15.656060350091908,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.6880481960213
1982,1980,0,1,10,7,1,28,0.016837362427456634,0.41891891891891886,13.795308871054397,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.32153091311357
1983,1980,0,0,2,1,1,292,0.04043326572919767,0.4864864864864865,13.217675375388819,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.92013759340975
1988,1980,0,1,4,1,2,14,0.016837362427456634,0.5810810810810811,12.948012371209098,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.07731542639902
1982,1980,0,1,1,1,2,3,0.028073506856857125,0.7027027027027027,14.220976332738882,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.928132090795973
1983,1980,0,0,5,1,6,295,0.011219290212756389,0.5675675675675675,12.577639650232573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.195491875166336
1989,1980,0,1,5,3,6,2,0.07020904846710899,0.527027027027027,14.45736497045232,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.872049957152367
1990,1990,0,1,3,3,6,45,0.07020904846710899,0.527027027027027,15.931766193248746,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.939781831126872
1988,1980,0,1,3,3,6,2,0.016837362427456634,0.5540540540540541,12.611541086966115,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.427460717897162
1995,1990,0,1,2,5,6,1,0.05616386793035836,0.6081081081081081,14.77102238760702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.86061062032211
1991,1990,0,1,11,1,6,9,0.04492772350095787,0.6891891891891893,15.38412668421143,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.089385838910506
1996,1990,0,1,8,8,1,1,0.008410254105406273,0.7162162162162162,15.319588176962746,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.615492616775173
2014,2010,1,2,2,1,6,68,0.042118687393607745,0.6621621621621622,15.816990693309524,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.70808003497033
2005,2000,0,1,3,1,6,28,0.019646398534806764,0.7297297297297297,16.36495580701484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.016575360578276
2003,2000,0,1,1,1,6,4,0.028073506856857125,0.7027027027027027,14.077875591662238,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.35808853169801
2007,2000,0,1,10,1,6,1,0.050545795715658114,0.7297297297297297,16.108045416114916,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.338508697695328
2012,2010,1,2,8,8,6,26,0.08987230121855984,0.7162162162162162,16.588099342704055,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.459474381131013
2009,2000,0,1,3,6,6,320,0.14043495115086208,0.7432432432432432,16.195056784687036,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.711256294539766
1988,1980,0,2,2,1,1,1,0.014028326320106518,0.8918918918918919,16.98938905874274,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.684510096192906
1983,1980,0,0,1,2,3,1,0.00981477215908133,0.45945945945945943,13.321215875492413,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.76068531310625
1991,1990,0,1,1,1,3,14,0.01905088288004854,0.5405405405405406,14.80876270134486,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.74843005336656
1988,1980,0,1,1,1,3,3,0.014028326320106518,0.6081081081081081,12.899222326086994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.057983430466994
1983,1980,0,1,1,1,1,1,0.014028326320106518,0.14864864864864863,11.448930795918299,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.31956610834381
1999,1990,0,1,10,1,13,28,0.13481687893616182,0.6756756756756757,16.001561947061912,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.94083532278202
2004,2000,0,0,4,5,13,1,0.08987230121855984,0.5405405405405406,14.648420115681892,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.520354805406864
1997,1990,0,1,9,1,13,6,0.30897711759186947,0.6216216216216216,16.733281344102608,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.92627135390072
2006,2000,0,1,1,1,13,4,0.050545795715658114,0.6486486486486487,14.914123179965662,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.316987574434087
2002,2000,0,2,7,2,13,6,0.39886627302707345,0.5675675675675675,16.855259764781927,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.186454362197694
1995,1990,0,2,9,2,13,6,0.1685253122243633,0.7162162162162162,17.00598694946304,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.982277896564444
2001,2000,0,1,4,2,13,292,0.05897290403770848,0.5810810810810811,14.845130332288226,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.450602261925056
1997,1990,0,1,10,3,13,320,0.3258313342359702,0.5540540540540541,15.955576839107596,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.30059669715943
2014,2010,1,1,10,1,13,16,0.042118687393607745,0.5945945945945946,15.687312888712007,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.79848693476617
1999,1990,0,2,12,4,13,2,0.3792030202756226,0.6081081081081081,16.765198945372877,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.009276772425128
2014,2010,1,1,1,5,13,2,0.03369157907155737,0.6081081081081081,14.978661680269907,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.100191706752895
2004,2000,0,1,9,1,13,152,0.1685253122243633,0.5945945945945946,15.319588176962746,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.2557847849257
2005,2000,0,1,2,2,13,1,0.03509609712523244,0.6486486486486487,15.29711532616119,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.97204890495406
2000,2000,0,1,2,1,3,99,0.12638977061411144,0.5135135135135135,16.195056784687036,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.85356111236242
2005,2000,0,1,1,1,3,55,0.0842542290038596,0.43243243243243246,15.096444681204078,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.623546438658547
2005,2000,0,0,2,4,3,16,0.022174531031421862,0.6621621621621622,14.946912992035967,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.087092716409753
2015,2010,1,2,1,1,1,1,0.050619246391793105,0.8243243243243243,16.185754392890075,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.318727261653557
1995,1990,0,2,2,1,1,6,0.03930965128625763,0.8378378378378379,15.53827733427679,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.352472239856581
1984,1980,0,1,1,1,2,295,0.020208205756276784,0.6216216216216216,14.508658238524095,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.370343131689893
1990,1990,0,0,1,1,2,1,0.02105091658848182,0.3513513513513513,12.100717685412471,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.63602556811468
2015,2010,1,1,4,4,1,1,0.008410254105406273,0.6216216216216216,14.151983508870947,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.41205935731986
2006,2000,0,1,7,3,2,1,0.12638977061411144,0.6216216216216216,14.914123179965662,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.889635616382893
2004,2000,0,1,7,14,2,203,0.07020904846710899,0.3513513513513513,15.226497775576945,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.384360644486904
2009,2000,0,2,4,2,1,24,0.08144519289650948,0.7702702702702704,17.226658303482896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.852110811101724
2012,2010,1,1,1,1,2,2,0.005039410776586109,0.7297297297297297,15.919644834185693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.167735453558777
2014,2010,1,1,5,2,2,1,0.18257049276111392,0.45945945945945943,15.068273812173887,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.03700666229624
2001,2000,0,1,2,3,1,320,0.1095355539700107,0.4864864864864865,14.603968372873895,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.817173056663854
2012,2010,1,1,2,5,4,55,0.0842542290038596,0.6621621621621622,16.74403413530075,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.396794680737635
2010,2010,1,1,4,5,4,2,0.11234459007736083,0.6216216216216216,15.843658936835498,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.213122815154673
2012,2010,1,1,17,7,4,2,0.05616386793035836,0.45945945945945943,14.603968372873895,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.780677106729264
2005,2000,0,0,13,2,4,72,0.0730180845744591,0.6216216216216216,16.257857680289998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.68512981634141
2007,2000,0,1,2,3,1,1,0.02245543464215688,0.5405405405405406,15.009433329466965,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.167881798606775
1984,1980,0,2,9,1,1,292,0.0365006151789075,0.5405405405405406,13.910821646859095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.194903641524853
2009,2000,0,2,2,3,6,1,0.19661567329786453,0.7162162162162162,15.717618233614914,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.793315741779534
2016,2010,1,1,3,1,6,16,0.028073506856857125,0.6486486486486487,14.508658238524095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.19685197042703
2009,2000,0,2,11,8,6,72,0.18257049276111392,0.6486486486486487,16.600521861931007,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.657354000976888
2008,2000,0,1,5,5,6,4,0.05616386793035836,0.6621621621621622,15.404745967162468,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.82842090731839
2017,2010,1,1,1,1,6,1,0.016837362427456634,0.6351351351351351,14.80876270134486,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.197934626150992
2000,2000,0,0,1,1,6,2,0.1685253122243633,0.527027027027027,12.793862088206213,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.21330867096177
2000,2000,0,1,6,2,3,12,0.06459097625240873,0.7027027027027027,16.94664751219259,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.091921879379587
2006,2000,0,2,2,2,3,73,0.14043495115086208,0.6216216216216216,16.892822864593636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.729298902353577
2010,2010,1,1,2,3,3,4,0.05616386793035836,0.6216216216216216,16.249124001084017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.121910291548048
1984,1980,0,1,1,1,1,45,0.026668988803182067,0.6216216216216216,12.793862088206213,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.927244705723027
2009,2000,0,1,3,1,1,295,0.11234459007736083,0.5945945945945946,15.76142084987672,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.238778302126033
2010,2010,1,1,4,7,2,3,0.007005736051731201,0.6486486486486487,15.843658936835498,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.256790376541264
2008,2000,0,1,2,3,2,8,0.042118687393607745,0.5810810810810811,15.123843647884687,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.293861641988087
1999,1990,0,1,9,3,9,292,0.06459097625240873,0.7027027027027027,14.603968372873895,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.50021348469179
1995,1990,0,2,7,8,9,1,0.11796266229206108,0.7162162162162162,15.732433317205148,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.19243546342045
2005,2000,0,2,2,1,9,40,0.07020904846710899,0.7432432432432432,16.41820031748273,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.53048986388158
1996,1990,0,2,4,1,9,66,0.07582712068180923,0.7432432432432432,16.716932206992077,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.564731379959188
2002,2000,0,1,11,1,9,1,0.028073506856857125,0.6621621621621622,15.096444681204078,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.87749377833008
1994,1990,0,2,9,1,9,6,0.08706326511120972,0.7567567567567568,15.702580358511794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32985058636609
1999,1990,0,1,1,1,9,1,0.03930965128625763,0.6621621621621622,13.541075028051122,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.538799380590367
2014,2010,1,1,8,1,9,48,0.07020904846710899,0.8378378378378379,18.11143450720872,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.27102267091439
1998,1990,0,0,3,1,9,295,0.1685253122243633,0.2567567567567568,15.226497775576945,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.27018745303613
2018,2010,1,2,10,3,1,203,0.1460530233655623,0.8108108108108107,17.678343340210052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.924543578105236
2011,2010,1,2,1,2,1,1,0.03065782007561925,0.7837837837837838,15.226497775576945,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.535763256476347
1983,1980,0,0,2,1,1,1,0.003353989112176034,0.6351351351351351,13.815511557963774,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.844816161577073
1989,1980,0,0,2,1,1,2,0.008410254105406273,0.5675675675675675,13.429849547739444,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.979442708415462
2002,2000,0,1,4,6,3,271,0.018241880481131692,0.7027027027027027,15.176487367510099,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.654466671749432
1997,1990,0,1,1,1,3,6,0.15448013168761268,0.4054054054054054,13.910821646859095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.563761529391876
1992,1990,0,1,8,1,3,45,0.050545795715658114,0.5675675675675675,12.644330802262578,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.970631902974763
2009,2000,0,1,5,2,5,7,0.252796395444867,0.6756756756756757,16.951004817371683,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.905587481965796
2012,2010,1,0,2,2,5,4,0.2668415759816176,0.6216216216216216,16.796129244469636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.89488171510471
2004,2000,0,1,1,1,5,1,0.018241880481131692,0.6216216216216216,13.676249640055394,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.707703719163165
2016,2010,1,1,1,3,5,4,0.29493193705511883,0.5135135135135135,15.607270193858982,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.13078101068369
2006,2000,0,1,5,3,5,7,0.22470603437136577,0.6621621621621622,17.081270006899263,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.621027366148724
2011,2010,1,1,2,5,2,1,0.03369157907155737,0.7027027027027027,15.363073279446223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.29052687593246
2008,2000,0,1,1,1,2,68,0.09829940954061021,0.5405405405405406,15.623799493077952,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.43670074574046
2007,2000,0,1,17,2,2,271,0.4213385618858744,0.5810810810810811,16.60667572712668,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.3982171731528
2005,2000,0,1,4,2,2,1,0.05616386793035836,0.7297297297297297,15.444751293772967,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.73722447446057
1985,1980,0,0,15,1,1,2,0.005601217998056143,0.5810810810810811,13.321215875492413,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.533072240921136
1993,1990,0,1,10,5,2,35,0.03369157907155737,0.5,13.102162710901053,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.247756367676836
1995,1990,0,0,1,1,2,73,0.017960976870396675,0.44594594594594594,13.369225017834633,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.043549430789042
2012,2010,1,1,10,1,2,3,0.07400124721203165,0.3918918918918919,13.910821646859095,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.57379121884538
2008,2000,0,1,33,32,2,26,0.04352320544728281,0.7027027027027027,17.018257041552996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.686698321987887
2002,2000,0,1,17,7,1,1,0.09829940954061021,0.5810810810810811,15.039286283703994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.9417879367754
2019,2010,1,0,1,1,1,8,0.08706326511120972,0.5405405405405406,15.687312888712007,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.005645211827026
2015,2010,1,0,1,1,1,152,0.0002640493940909011,0.32432432432432434,14.508658238524095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.878467751849197
2003,2000,0,1,2,2,15,97,0.12638977061411144,0.3918918918918919,15.656060350091908,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.94572787688449
2001,2000,0,1,7,2,15,97,0.050545795715658114,0.5945945945945946,16.785925074816024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.072334617929236
2015,2010,1,0,4,1,15,97,0.09829940954061021,0.44594594594594594,15.404745967162468,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.057348537143955
2002,2000,0,1,7,1,15,99,0.0842542290038596,0.5810810810810811,16.166885910365842,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.31450442653962
2017,2010,1,1,1,1,15,1,0.03369157907155737,0.527027027027027,14.914123179965662,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.736303685432677
2010,2010,1,2,5,4,15,292,0.33706747866537073,0.472972972972973,15.38412668421143,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.003135875411274
2007,2000,0,2,4,1,15,4,0.07723163873548429,0.6621621621621622,15.520258832020865,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.41638802196337
2014,2010,1,1,1,1,15,24,0.05616386793035836,0.7432432432432432,14.845130332288226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.340794061625058
2008,2000,0,0,4,1,15,152,0.22470603437136577,0.5135135135135135,15.717618233614914,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.21864916037082
1996,1990,0,1,2,2,15,1,0.008410254105406273,0.6621621621621622,14.80876270134486,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.898975705723043
2004,2000,0,2,2,1,15,40,0.06459097625240873,0.5810810810810811,14.557448378884015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.086620131631218
